,Date,Title,URL,Journal,Severe,Severe lower bound,Severe upper bound,Severe p-value,Severe Significant,Severe Adjusted,Severe Calculated,Fatality,Fatality lower bound,Fatality upper bound,Fatality p-value,Fatality Significant,Fatality Adjusted,Fatality Calculated,Multivariate adjustment,Design,Sample,Study population,Added on,Critical only,Discharged vs. death?,Sample Text,Matches,Entry
,2020-04-29,"Role of Drugs Affecting the Renin-Angiotensin-Aldosterone System on Susceptibility and Severity of COVID-19: A Large Case-Control Study from Zheijang Province, China.",https://doi.org/10.1101/2020.04.24.20077875,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,610.0,The clinical data of all patients were collected from the electronic medical records.,,,,A total of 610 COVID-19 patients were enrolled after admission from various centers in the Zheijiang province (Figure 1) .,"We find that, prevalence of type 2 diabetes, higher BMI, presence of cardiovascular or cerebrovascular disease were associated with (all increased in) the covid-19 patients ( Table 1) .",2020-05-12
,2020-04-28,Marked Up-Regulation of ACE2 in Hearts of Patients with Obstructive Hypertrophic Cardiomyopathy: Implications for SARS-CoV-2-Mediated COVID-19,https://doi.org/10.1016/j.mayocp.2020.04.028,Mayo Clinic Proceedings,,,,,,,,,,,,,,,,Other,106.0,"All patients undergoing therapeutic surgical septal myectomy for symptomatic relief of obstructive HCM between January 1, 1999 and December 31, 2010 were eligible for inclusion in this study.",,,,Patients and Methods RNA was extracted from cardiac tissue flash frozen at therapeutic surgical septal myectomy for 106 patients with HCM and from 39 healthy donor hearts.,"A large meta-analysis of over 46,000 patients in China showed the most common co-morbidities were HTN (17±7%, 95% CI 14 -22%), diabetes mellitus (8±6% 95% CI 6-11%), and cardiovascular disease (5±4%, 95% CI 4-7%) 31 .",2020-05-01
,2020-04-28,Effectiveness of convalescent plasma therapy in severe COVID-19 patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196837/,Proc Natl Acad Sci U S A,,,,,,,,,,,,,,,,Randomized control trial,10.0,"From January 23, 2020, to February 19, 2020, 10 patients in three participating hospitals (Wuhan Jinyintan Hospital; the Jiangxia District Hospital of Integrative Traditional Chinese and Western Medicine, Wuhan; and the First People’s Hospital of Jiangxia District, Wuhan) were recruited in this pilot study.",,,,Ten donor patients who recovered from COVID-19 were recruited from three participating hospitals.,"Four patients had underlying chronic diseases, including cardiovascular and/or cerebrovascular diseases and essential hypertension.",2020-05-12
,2020-04-27,Risk factors for predicting mortality in elderly patients with COVID-19: a review of clinical data in China,https://doi.org/10.1016/j.mad.2020.111255,Mechanisms of Ageing and Development,,,,,,,,,,,,,,,,Case series,154.0,"Due to data availability, clinical data of individuals reported by the media and Chinese health authorities were sought by performing a search on Google.",,,,"A total of 154 individual cases in 26 provinces, including 89 deceased patients and 65 surviving patients, were identified from 86 sources originating from the official web pages of Chinese health authorities and the media under the supervision of the Chinese government such as Xinhua, Sina and the Paper.","The most commonly observed comorbidities in deceased patients were hypertension (53.2%), cardiovascular and cerebrovascular disease (42.0%), and diabetes (37.8%).",2020-05-01
,2020-04-27,Management of ovarian cancer patients in affected areas during COVID-19 pandemic: Japan and Korea,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7189076/,J Gynecol Oncol,,,,,,,,,,,,,,,,Other,2.0,"She received three cycles of neoadjuvant paclitaxel-carboplatin from December 12, 2019 to January 28, 2020.",,,,We present two ovarian cancer patients whose treatment courses were affected by the local circumstances of COVID-19 in Daegu.,"In particular, severe cases of COVID-19 often have underlying diseases such as hypertension, cardiovascular disease, cerebrovascular disease, and diabetes mellitus .",2020-05-12
,2020-04-25,COVID-19 Fatality and Comorbidity Risk Factors among Confirmed Patients in Mexico,https://doi.org/10.1101/2020.04.21.20074591,medrxiv,,,,,,,,,,,,,,,,Other,7497.0,"In this paper we estimate fatality risks based on survival analysis methods, calculated from individual-level data on symptomatic patients confirmed with COVID-19 recently released by the Mexican Ministry of Health.",,,,"Our analysis is based on 7,497 patients who tested positive for COVID-19 in Mexico, a subset of a larger dataset of 49,167 patients with COVID-19 related symptoms who sought attention in medical units and were tested with positive, negative (29,301 cases) and pending (12,369 cases) results.","In contrast, high blood pressure increases the estimated hazard by 38% (HR=1.378, 95% CI: 1.086-1.749), immune suppression by 70% (HR=1.696, 95% CI: 1.148-2.505), diabetes by 73% (HR=1.730, 95% CI: 36.0-120.2), COPD by 77% (HR=1.770, 95% CI: 1.269-2.469), obesity by 78% (HR=1.776, 95% CI: 1.415-2.231), and chronic liver disease by 168% (HR=2.679, 95% CI: 1.789-4.014).",2020-05-01
,2020-04-23,Risk factors of critical & mortal COVID-19 cases: A systematic literature review and meta-analysis,https://doi.org/10.1016/j.jinf.2020.04.021,Journal of Infection,,,,,,,,,,,,,,,,Systematic review,13.0,"Methods The data of COVID-19 patients until March 20, 2020 were retrieved from four databases.",,,,"Results Thirteen studies were included in Meta-analysis, including a total number of 3027 patients with SARS-CoV-2 infection.","The proportion of underlying diseases such as hypertension, diabetes, cardiovascular disease, and respiratory disease were statistically significant higher in critical/mortal patients compared to the non-critical patients (diabetes: OR=3.68, 95% CI (2.68, 5.03), P < 0.00001; hypertension: OR = 2.72, 95% CI (1.60,4.64), P = 0.0002; cardiovascular disease: OR = 5.19, 95% CI(3.25, 8.29), P < 0.00001; respiratory disease: OR = 5.15, 95% CI(2.51, 10.57), P < 0.00001).

The proportion of diabetes, cardiovascular disease and respiratory disease was statistically significant higher in critical/mortal group compared to the non-critical group [diabetes:0R = 3.68, 95% CI (2.68, 5.03), P < 0.00001;cardiovascular disease: OR = 5.19, 95% CI (3.25, 8.29) , P < 0.00001; respiratory disease: OR = 5.15, 95% CI (2.51, 10.57), P < 0.00001]( Figure 3 ).",2020-05-01
,2020-04-23,COVID-19 Pandemic: A pragmatic plan for Ayurveda Intervention,https://doi.org/10.1016/j.jaim.2020.04.002,Journal of Ayurveda and Integrative Medicine,,,,,,,,,,,,,,,,Other,,TCM was officially included in the Chinese Guideline on diagnosis and treatment of COVID-19 .,,,,There are total 7.73 lakh registered AYUSH practitioners including 4.28 lakh Ayurveda practitioners .,"China's experience of pandemic has built the evidences that comorbidity such as hypertension, diabetes, coronary heart diseases and cerebrovascular disease act as risk factor with increased risk of mortality .",2020-05-01
,2020-04-23,"Clinical Characteristics of 20,662 Patients with COVID-19 in mainland China: A Systemic Review and Meta-analysis",https://doi.org/10.1101/2020.04.18.20070565,medrxiv,,,,,,,,,,,,,,,,Systematic review,20662.0,"We searched the PubMed, Embase, Scopus, Web of Science, Cochrane Library, bioRxiv, medRxiv, and SSRN databases for studies related to COVID-19 published or preprinted in English or Chinese from January 1 to March 15, 2020.",,,,"A total of 20,662 patients with COVID-19 were included.","Of 8028 patients with COVID-19, 3066 (38.52%, 95%CI 34.17-43.42%) had at least one comorbidity, including hypertension (20.78%), diabetes (12.04%), cardiovascular disease (8.58%), cerebrovascular diseases (6.01%), chronic obstructive pulmonary disease (4.20%), chronic liver disease (4.19%), malignancy (3.92%), and chronic renal disease (3.11%).",2020-05-01
,2020-04-22,Coronavirus Disease (COVID-19) Pandemic: An Overview of Systematic Reviews,https://doi.org/10.1101/2020.04.16.20068213,medrxiv,,,,,,,,,,,,,,,,Systematic review,1063.0,"Methods: Nine databases (Medline, EMBASE, Cochrane Library, CINAHL, Web of Sciences, PDQ-Evidence, WHO's Global Research, LILACS and Epistemonikos) were searched from December 1, 2019 to March 24, 2020.",,,,"Our search retrieved 1,063 publications, of which 175 were duplicates.","The most common comorbidities were hypertension (17±7, 95% CI 14-22%), diabetes (8±6, 95% CI 6-11%), cardiovascular diseases (5±4, 95% CI 4-7%) and respiratory system diseases (2±0, 95% CI 1-3%).

There was a higher likelihood that patients with severe disease had hypertension (OR 2.36, 95% CI: 1.46-3.83), respiratory disease (OR 2.46, 95% CI: 1.76-3.44), or cardiovascular disease (OR 3.42, 95% CI: 1.88-6.22), compared with patients with non-severe disease.

The most prevalent comorbidities among confirmed cases of COVID-19 were hypertension (17.1%), cardiocerebrovascular disease (16.4%) and diabetes (9.7%).

Patients with severe disease/in ICU were more likely to have hypertension, cardio-cerebrovascular diseases and diabetes than patients with non-severe disease/not in ICU; 8.0% of patients with COVID-19 suffered acute cardiac injury.",2020-05-01
,2020-04-20,Potential therapeutic effects of dipyridamole in the severely ill patients with COVID-19,https://doi.org/10.1016/j.apsb.2020.04.008,Acta Pharmaceutica Sinica B,,,,,,,,,,,,,,,,Other,12.0,"As of February 8, 2020, 124 confirmed COVID-19 cases had been identified from Zhongnan Hospital of Wuhan University (Table 1)",,,,"In contrast, for the 12 severely ill patients in the control group, 4 patients (33.3%) were discharged, 2 patients (16.7%) were in remission, and 2 patients (16.7%) died, respectively.","Comorbidities, including diabetes mellitus, cardiovascular, and cerebrovascular diseases, were found in 6 patients in each of the DIP and control groups.",2020-04-24
,2020-04-18,Current data on the cardiovascular effects of the COVID-19,https://doi.org/10.1016/j.hjc.2020.04.001,Hellenic Journal of Cardiology,,,,,,,,,,,,,,,,Other,150.0,"disease of 2019 , and at the middle of March 2020 announced COVID-19 outbreak a pandemic.",,,,"19 An analysis of 150 patients with COVID-19, showed that among 68 fatal cases, 5 people (7%) with myocardial damage died of circulatory and 22 (33%) died of both myocardial damage and respiratory failure.","5 Similarly, in a meta-analysis that included 1527 subjects with COVID-19 the prevalence of hypertension, as well as cardiac and cerebrovascular disease was 17.1% and 16.4%, respectively.",2020-04-24
,2020-04-16,Cardiovascular Diseases and COVID-19 Mortality and Intensive Care Unit Admission: A Systematic Review and Meta-analysis,https://doi.org/10.1101/2020.04.12.20062869,medrxiv,,,,,,,,,,,,,,,,Systematic review,3473.0,"Searched Databases included PubMed, Embase, Scopus, Web of Science, Cochrane Library, medRxiv pre-print database as well as Science Direct search engine.",,,,Results: Sixteen papers including 3473 patients entered into meta-analysis for ICU admission and mortality outcome and fifty-nine papers including 9509 patients for descriptive outcomes.,"Results of meta-analysis indicated that acute cardiac injury, (OR: 15.94, 95% CI 2.31-110.14), hypertension (OR: 1.92, 95% CI 1.92-2.74), heart Failure (OR: 11.73, 95% CI 5.17-26.60), other cardiovascular disease (OR: 1.95, 95% CI 1.17-3.24) and overall CVDs (OR: 3.37, 95% CI 2.06-5.52) were significantly associated with mortality in COVID-19 patients.

Results of meta-analysis indicated that acute cardiac injury (OR: 15.94, 95% CI 2.31-110.14), Hypertension (OR: 1.92, 95% CI 1.92-2.74), Heart Failure (OR: 11.73, 95% CI 5.17-26.60), other cardiovascular disease (OR: 1.95, 95% CI 1.17-3.24) and overall CVDs (OR: 3.37, 95% CI 2.06-5.52) were significantly associated with mortality in COVID-19 patients.

The meta-analysis showed mortality rate of acute cardiac injury and coronary heart disease were 74% (95% CI 0.30-1.18) and 48% (95% CI 0.10-0.86) among COVID-19 patients.

Odds of mortality of COVID-19 patients with heart failure was significantly higher than hypertension and other cardiovascular diseases ( Table 2) .

Pooled prevalence of cardiovascular complications observed among patients with COVID-19 included hypertension (27%), cardiovascular and cerebrovascular disease (23%), heart failure (21%), acute cardiac injury (20%), coronary heart disease (17%), myocardial damage (16%), cardiovascular disease (12%), arrhythmia (11%), cardiomyopathy (12%) and heart palpitation (6%) ( Table 4 ).

Arrhythmia (OR: 22.17, 95%CI 4.47-110.04), acute cardiac injury (OR: 19.83, 95%CI 7.85-50.13), coronary heart disease (OR: 4.19, 95%CI 1.27-13.80), cardiovascular disease (OR: 4.17, 95%CI 2.52-6.88) and hypertension (OR: 2.69, 95%CI 1.55-4.67) were also significantly associated with ICU admission in COVID-19 patients.",2020-04-24
,2020-04-13,All about COVID-19 in brief,https://doi.org/10.1016/j.nmni.2020.100678,New Microbes New Infect,,,,,,,,,,,,,,,,Other,750.0,According to coronavirus disease 2019 (COVID-19) Situation Report -71 (Data as reported by 10:00 CET 31 March 2020) 750 890 cases were globally confirmed and 36 405 persons died .,,,,According to coronavirus disease 2019 (COVID-19) Situation Report -71 (Data as reported by 10:00 CET 31 March 2020) 750 890 cases were globally confirmed and 36 405 persons died .,"ICU care is required for aged patients or patients likely to have comorbidities including hypertension, diabetes, cardiovascular diseases and cerebrovascular disorders.",2020-05-12
,2020-04-11,"Hypertension in patients hospitalized with COVID-19 in Wuhan, China: A single-center retrospective observational study",https://doi.org/10.1101/2020.04.06.20054825,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,75.0,"Methods: This observational study included data from all patients with clinically confirmed COVID-19 who were admitted to the Hankou Hospital, Wuhan, China between January 5 and March 8, 2020.",,,,There were 75 patients with hypertension and 199 patients without .,"Compared to patients without hypertension, patients with hypertension were significantly older and more likely to have underlying comorbidities, including chronic renal insufficiency, cardiovascular disease, diabetes mellitus, and cerebrovascular disease.

Patients with hypertension were older and were more likely to have pre-existing comorbidities, including chronic renal insufficiency, cardiovascular disease, diabetes mellitus, and cerebrovascular disease than patients without hypertension.

Conclusions: COVID-19 patients with hypertension were significantly older and were more likely to have underlying comorbidities, including chronic renal insufficiency, cardiovascular disease, diabetes mellitus, and cerebrovascular disease.",2020-04-17
,2020-04-10,The Use of Adjuvant Therapy in Preventing Progression to Severe Pneumonia in Patients with Coronavirus Disease 2019: A Multicenter Data Analysis,https://doi.org/10.1101/2020.04.08.20057539,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,30.0,"DESIGN, SETTING, AND PARTICIPANTS Multicenter, retrospective cohort study of 564 consecutively hospitalized patients with confirmed COVID-19 at Third Xiangya Hospital of Central South University, Changsha Public Health Treatment Center, First Hospital of Yueyang, Junshan People's Hospital of Yueyang, Central Hospital of Shaoyang, Central Hospital of Xiangtan, Second Hospital of Changde, Central Hospital of Loudi, and First Affiliated Hospital of University of South China in Hunan province from January 17, 2020 to February 28, 2020; The final date of follow-up was March 15, 2020.",,,,"Thirty patients were classified with severe pneumonia on admission and were excluded, to leave 534 patients with non-severe COVID-19 on admission for further analysis.","Characteristics Cerebrovascular disease ACEI/ARB (n = 16) 0 Non-ACEI/ARB (n = 49) 3 (6.1%) Difference (95% CI) 6.1 (-13.7 to 16.5) P 0.311

Characteristics Cardiovascular disease ACEI/ARB (n = 16) 0 Non-ACEI/ARB (n = 49) 8 (16.3%) Difference (95% CI) 16.3 (-4.6 to 29.0) P 0.084",2020-04-17
,2020-04-10,"Detection of SARS-CoV-2 Among Residents and Staff Members of an Independent and Assisted Living Community for Older Adults — Seattle, Washington, 2020",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7147909/,MMWR Morb Mortal Wkly Rep,,,,,,,,,,,,,,,,Other,2.0,Nasopharyngeal swabs were used to collect specimens from all residents and staff members; SARS-CoV-2 real-time reverse transcription-polymerase chain reaction assay was performed on specimens.,,,,"Following identification of two COVID-19 cases in a Seattle independent and assisted living facility, stringent preventive measures were implemented.","Mean age of residents was 86 years (range = 69-102 years); 77% were female; and 79% had one or more chronic medical conditions including chronic lung disease, diabetes mellitus, cardiovascular disease, cerebrovascular disease, renal disease, cognitive impairment, or obesity.",2020-04-24
,2020-04-09,COVID-19 and Diabetes: Knowledge in Progress,https://doi.org/10.1016/j.diabres.2020.108142,Diabetes Research and Clinical Practice,,,,,,,,,,,,,,,,Other,72314.0,"Methods We searched for articles in PubMed and Google Scholar databases till 02 April 2020, with the following keywords: “SARS-CoV-2”, “COVID-19”, “infection”, “pathogenesis”, “incubation period”, “transmission”, “clinical features”, “diagnosis”, “treatment”, “diabetes”, with interposition of the Boolean operator “AND”.",,,,"In a large Chinese report including 72,314 patients, only 2% of those infected were younger than 20 years old (20) .","One Chinese meta-analysis including 1527 patients showed that the most prevalent cardiovascular metabolic comorbidities with COVID-19 were hypertension (17.1%, 95% CI 9.9 -24.4%) and cardio-cerebrovascular disease (16.4%, 95% CI 6.6 -26.1%), followed by diabetes (9.7%, 95% CI 6.9 -12.5%).

In this report, patients with diabetes or hypertension had a 2-fold increase in risk of severe disease or requiring intensive care unit (ICU) admission, while those with cardio-cerebrovascular disease had a 3-fold increase .",2020-04-17
,2020-04-08,Does comorbidity increase the risk of patients with COVID-19: evidence from meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7185114/,Aging (Albany NY),,,,,,,,,,,,,,,,Systematic review,1558.0,"A literature search was performed using the electronic platforms (PubMed, Cochrane Library, Embase, and other databases) to obtain relevant research studies published up to March 1, 2020.",,,,A total of 1558 patients with COVID-19 in 6 studies were enrolled in our meta-analysis eventually.,"Hypertension, diabetes, COPD, cardiovascular disease, and cerebrovascular disease are major risk factors for patients with COVID-19.

The meta-analysis identified hypertension, diabetes, COPD, cardiovascular disease, and cerebrovascular disease as significant risk factors for COVID-19 patients.

Hypertension (OR: 2.29, P<0.001), diabetes (OR: 2.47, P<0.001), chronic obstructive pulmonary disease (COPD) (OR: 5.97, P<0.001), cardiovascular disease (OR: 2.93, P<0.001), and cerebrovascular disease (OR:3.89, P=0.002)were independent risk factors associated with COVID-19 patients.

Inclusion criteria are as follows: Types of Studies: published studies reported the relationship between comorbidity and patients with COVID-19; Subjects: diagnosed patients with COVID-19; Exposure intervention: COVID-19 patients with comorbidity included: hypertension, diabetes, chronic obstructive pulmonary disease (COPD), liver disease, malignancy, renal disease, cardiovascular disease, cerebrovascular disease; Outcome indicator: the odds ratios (OR) with 95% confidence intervals (CI) for each comorbidity.

The meta-analysis shows a significant relationship between patients with severe COVID-19 and cerebrovascular disease (OR:3.89, 95% CI: 1.64-9.22, P=0.002) (Figure 2H).

The meta-analysis shows a significant relationship between patients with severe COVID-19 and cerebrovascular disease (OR:3.89, 95% CI: 1.64-9.22, P=0.002) ( Figure 2H ).

The results find that COVID-19 patients with hypertension (OR: 2.29, 95% CI: 1.69-3.10, P<0.001) (Figure 2A), diabetes (OR: 2.47, 95% CI: 1.67-3.66, P<0.001) (Figure 2B), or COPD (OR: 5.97, 95% CI: 2.49-14.29, P<0.001) (Figure 2C) had a higher risk of exacerbation.

In the clinical symptom group, we further observed that hypertension, diabetes, COPD, malignancy, and cardiovascular disease were a risk factor in COVID-19 patients.",2020-05-12
,2020-04-06,"A Comprehensive Literature Review on the Clinical Presentation, and Management of the Pandemic Coronavirus Disease 2019 (COVID-19)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138423/,PMC,,,,,,,,,,,,,,,,Other,199.0,confirmed COVID-19 patient,,,,"Currently, an RCT (Chinese Clinical Trial Register number: ChiCTR 2000029308) with 199 patients in Wuhan aims to evaluate the safety and efficacy of lopinavir and ritonavir regimen in severe COVID-19 patients.","Our overall analysis (N = 1458) showed that the leading comorbid conditions include hypertension, cardiovascular and cerebrovascular disease, and diabetes.",2020-04-10
,2020-04-01,Insight into 2019 novel coronavirus — an updated intrim review and lessons from SARS-CoV and MERS-CoV,https://doi.org/10.1016/j.ijid.2020.03.071,International Journal of Infectious Diseases,,,,,,,,,,,,,,,,Other,4.0,General information of four inpatient case studies with relatively comprehensive data were summarized in supplementary table 1.,,,,General information of four inpatient case studies with relatively comprehensive data were summarized in supplementary table 1.,"CFRs in patients with cardiovascular disease, diabetes, hypertension and respiratory disorders were as high as 10.5%, 7.3%, 6.0% and 6.3%, respectively.",2020-04-03
,2020-03-31,Genotype and phenotype of COVID-19: Their roles in pathogenesis,https://doi.org/10.1016/j.jmii.2020.03.022,"Journal of Microbiology, Immunology and Infection",,,,,,,,,,,,,,,,Other,,"Abstract COVID-19 is a novel coronavirus with an outbreak of unusual viral pneumonia in Wuhan, China, and then pandemic.",,,,The genetic and phenotypic structure of COVID-19 in pathogenesis is important.,Co-morbidities are cardiovascular and cerebrovascular disease as well as diabetes.,2020-04-10
,2020-03-30,Clinical and Paraclinical Characteristics of COVID-19 patients: A systematic review and meta-analysis,https://doi.org/10.1101/2020.03.26.20044057,medrxiv,,,,,,,,,,,,,,,,Systematic review,49504.0,"We searched databases of Web of Science, Scopus, and PubMed without any time limitation for publications up to March 13, 2020.",,,,"Out of selected papers, a total of 49504 patients infected with CoVID-19 with age ranged between 40 to 58 years old were included in our investigation.","The meta-analysis showed that the prevalence of the underlying diseases like cardiovascular disease, diabetes, cerebrovascular disease and hypertension in COVID-19 patients were 4%, 6%, 1%, 14%, respectively.

The cardiovascular disease, diabetes, and cerebrovascular disease were reported in 12, 11, and 4 original studies, respectively.",2020-04-03
