,Date,Title,URL,Journal,Severe,Severe lower bound,Severe upper bound,Severe p-value,Severe Significant,Severe Adjusted,Severe Calculated,Fatality,Fatality lower bound,Fatality upper bound,Fatality p-value,Fatality Significant,Fatality Adjusted,Fatality Calculated,Multivariate adjustment,Design,Sample,Study population,Added on,Critical only,Discharged vs. death?,Sample Text,Matches,Entry
,2020-04-07,Study of Epidemiological Characteristics and In-silico Analysis of the Effect of Interventions in the SARS-CoV-2 Epidemic in India,https://doi.org/10.1101/2020.04.05.20053884,medrxiv,,,,,,,,,,,,,,,,Modeling,13,"Data Source-The raw data was collected from the patient database of covid19india.org which is a crowdsourced patient database for positive cases of SARS-CoV-2 which have been confirmed by laboratory testing, including data from state government and central government agencies ( The data was taken for cases confirmed on 28 March, 2020 or earlier.",,,,"Of these patients, the status of the patient as of 28th March 2020 was not known for 13 patients.",The mortality rate in male patients was 4.38% and for female patients was 2.88%.,2020-04-17
,2020-04-06,Separate Fever Clinics Prevent the Spread of COVID-19 and Offload Emergency Resources: Analysis from a large tertiary hospital in China,https://doi.org/10.1101/2020.04.03.20051813,medrxiv,,,,,,,,,,,,,,,,Cross-sectional,6365,"Methods: The FC of Peking Union Medical College Hospital (PUMCH) was upgraded on January 20, 2020.",,,,"Results: 6,365 patients were screened in the FC, among whom 2,192 patients were screened before January 21, 2020, while 3,453 were screened afterwards.","The ratio of male to female patients was 1.23:1, average age was 61 .",2020-04-24
,2020-04-06,Widespread use of face masks in public may slow the spread of SARS CoV-2: an ecological study,https://doi.org/10.1101/2020.03.31.20048652,medrxiv,,,,,,,,,,,,,,,,Systematic review,500,Countries with missing data were dropped from the analyses.,,,,"Secondly, we only included countries 155 with at least 500 cumulative cases and countries whose first case was reported 156 before 7 March 2020.","0.07, 95% CI 0.05-0.08, P<0.001).

-326, 95% CI -601- -51, P=0.021).",2020-04-10
,2020-04-01,Forecasting the CoViD19 Diffusion in Italy and the Related Occupancy of Intensive Care Units,https://doi.org/10.1101/2020.03.30.20047894,medrxiv,,,,,,,,,,,,,,,,Modeling,6355,"This paper employs the data related to COVID-19, collected and regularly updated by the Italian National Institute of Health (an agency of the Italian Ministry of Health) and by the Italian Civil Protection Department.",,,,"• The remaining southern regions (Abruzzo, Molise, Puglia, Basilicata, Calabria, Sicily and Sardinia) will show an upward trend in the number of future positive cases lasting until 6 April, where 6355 cases are predicted.",", 10) and CI * U (h = 2, .",2020-04-10
,2020-03-31,"Epidemiological Characteristics on the Clustering Nature of COVID-19 in Qingdao City, 2020: A Descriptive Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156571/,PMC,,,,,,,,,,,,,,,,Other,44,"Eleven clusters of COVID-19 were reported in Qingdao City between January 29 and February 23, 2020.",,,,"Of 44 patients, 15 were male and 29 were female, with a male-to-female sex ratio of 0.52:1.","Of 44 patients, 15 were male and 29 were female, with a male-to-female sex ratio of 0.52:1.",2020-04-24
,2020-03-30,"A Multi-hospital Study in Wuhan, China：Protective Effects of Non-menopause and Female Hormones on SARS-CoV-2 infection",https://doi.org/10.1101/2020.03.26.20043943,medrxiv,,,,,,,,,,,,,,,,Cross-sectional,435,"Design, Setting, and Participants A cross-sectional study of COVID-19 patients who were hospitalized at Tongji and Mobile Cabin Hospitals from Jan 28, 2020 to March 8, 2020.",,,,435 female COVID-19 patients with menstruation records were recruited.,"There were more female patients in mild group (male 412, 44.06%; female 444, 45.92%), approximately the same proportion of female and male patients in severe group (male 486, 51.98%; female 503, 52.02%), and less female patients in critical group (male 37, 3.96%; female 20, 2.07%, p= 0.05).

By the end of Mar 8, more female patients (97 ,10.03%) than male patients (85, 9.09%)) had been discharged, and less female patients (16, 1.65%) than male patients (45, 4.81%) had died (p< 0.01).",2020-04-03
,2020-03-30,"The First 75 Days of Novel Coronavirus (SARS-CoV-2) Outbreak: Recent Advances, Prevention, and Treatment",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7177691/,Int J Environ Res Public Health,,,,,,,,,,,,,,,,Modeling,41,"On February 4, a 35-year-old man from Wuhan, China, was discharged from a hospital in Singapore.",,,,"From an epidemiological study of 41 COVID-19 patients in Wuhan , 93% of the patients were prescribed antiviral oseltamivir.",Approximately 32% of the patients were female and 68% male.,2020-05-01
,2020-03-27,"Quantifying treatment effects of hydroxychloroquine and azithromycin for COVID-19: a secondary analysis of an open label non-randomized clinical trial (Gautret et al, 2020)",https://doi.org/10.1101/2020.03.22.20040949,medrxiv,,,,,,,,,,,,,,,,Non-randomized trial,6,Human infections with a novel coronavirus (SARS-CoV-2) were first identified via syndromic surveillance in December of 2019 in Wuhan China.,,,,Data for the six patients who were lost-to-follow-up (LTF) were manually entered into a database.,"variable Female OR 0.971 95% CI 0.168 - 5.622 p-value  0.974

variable Female RR 0.585 95% CI 0.335 - 0.963 p-value  0.176

variable Male OR reference 95% CI - p-value  -

variable Male RR reference 95% CI - p-value  -

variable Sex  RR 95% CI p-value

variable Sex  OR 95% CI p-value

variable Age Years RR 1.009 95% CI 0.996 - 1.022 p-value  0.176",2020-04-17
,2020-03-27,Radiographic Findings and other Predictors in Adults with Covid-19,https://doi.org/10.1101/2020.03.23.20041673,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,128,"We retrospectively reviewed records of all laboratory-confirmed patients admitted to a quarantine unit at Tongji Hospital, a large regional hospital in Wuhan, China, between January 31 and March 5, 2020.",,,,A total of 128 patients were admitted.,"Female sex (vs male) Univariable 0.45(0.13-1.52) p value 0.196 Multivariable p value

Univariable OR (95% CI) p value OR (95% CI)

The median age was 57 years (range, 27 - 85), 59 (58%) were male, and 44 (43%) patients had a comorbidity.",2020-04-03
,2020-03-23,Chinese and Italian COVID-19 outbreaks can be correctly described by a modified SIRD model,https://doi.org/10.1101/2020.03.19.20039388,medrxiv,,,,,,,,,,,,,,,,Other,30000,"However, the data reported in for the Italian case are retrieved from , making the use of both the databases interchangeable.",,,,"This caused many deaths in Italy (>20,000) and many other are expected, overcoming 30,000 cases.",of 7.09 (90% CI: 5.84-8.35).,2020-05-01
,2020-03-20,Dynamic profile of severe or critical COVID-19 cases,https://doi.org/10.1101/2020.03.18.20038513,medrxiv,,,,,,,,,,,,,,,,Other,4,Samples were collected for extracting SARS-CoV-2 RNA from patients suspected of having SARS-CoV-2 infection as described previously.,,,,"This is a continuous research observation of our previous patients with lymphopenia, included 6 male and 4 female patients.",51.4% were male and 48.6% were female.,2020-03-27
,2020-03-16,Infants Born to Mothers With a New Coronavirus (COVID-19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098456/,Front Pediatr,,,,,,,,,,,,,,,,Other,3,"The studies involving human participants were reviewed and approved by the Institutional Review Board of Union Hospital, Huazhong University of Science & Technology.",,,,"On admission, the regular symptoms of pregnant mothers with COVID-19 were fever (three out of four patients), cough (two out of four patients), myalgia or fatigue (two out of four patients), and headache (two out of four patients).",Sex Case 1 female Case 2 male Case 3 male Case 4  male,2020-04-10
,2020-03-15,"Knowledge, attitudes, and practices towards COVID-19 among Chinese residents during the rapid rise period of the COVID-19 outbreak: a quick online cross-sectional survey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098034/,Int J Biol Sci,,,,,,,,,,,,,,,,Cross-sectional,6919,"This cross-sectional survey was conducted from January 27 to February 1, the week immediately after the lockdown of Hubei Province.",,,,A total of 6919 participants completed the survey questionnaire.,"Variable Gender (male vs. female) OR (95%CI) 1.89 (1.32, 2.63) P 0.001

Variable Gender (male vs. female) OR (95%CI) 1.37 (1.05, 1.75) P 0.019

Variable Gender (female vs. male) OR (95%CI) 1.50 (1.21, 1.85) P <0.001

Variable Gender (male vs. female) Coefficient -0.284 Standard error 0.037 t 7.591 P <0.001

Male gender (vs. female, OR: 1.37, P=0.019), marital status of “others” (vs. married, OR: 2.97, P=0.003), residing in other parts of China (vs. Hubei, OR: 2.70, P<0.001), and COVID-19 knowledge score (OR: 0.78, P<0.001) were significantly associated with not wearing a mask outside (Table 7).

Male gender (vs. female, OR: 1.37, P=0.019), marital status of ""others"" (vs. married, OR: 2.97, P=0.003), residing in other parts of China (vs. Hubei, OR: 2.70, P<0.001), and COVID-19 knowledge score (OR: 0.78, P<0.001) were significantly associated with not wearing a mask outside (Table 7 ).",2020-04-03
,2020-03-10,"Clinical outcomes of 402 patients with COVID-2019 from a single center in Wuhan, China",https://doi.org/10.1101/2020.03.07.20032672,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,,"Patients presented to our hospital and had nucleic acid tests showing ""positive"" or ""suspicious"" results from December 2019 to February 2, 2020 were included in this study.",,,,,"Male patients had a mortality of 7.6% versus 2.9% in females.

Male patients had higher fatality (7.6%) than females (2.9%) among all patients (P=0.04) ( Figure 1B) , while in confirmed cases, fatality in males was 8.8% and female 2.7% (P=0.03) ( Figure 1C ).",2020-03-27
,2020-03-10,Estimation of incubation period distribution of COVID-19 using disease onset forward time: a novel cross-sectional and forward follow-up study,https://doi.org/10.1101/2020.03.06.20032417,medrxiv,,,,,,,,,,,,,,,,Cross-sectional,1211,"Table 2 shows the demographic characteristics of patients with COVID-19 in the Wuhan departure cohort and the entire data collected as of February 15, 2020.",,,,"20 After examining the collected data, there were a total of 1211 cases that meet the criteria and were followed forwardly.","≥80 Female 4 (0·8) Male 85 (2·2) No information 3 (0·4) 78 (1·8) 0 8

60-79 Female 76 (14·3) Male 749 (19·3) No information 75 (11·2) 701 (16·3) 0 40

40-59 Female 219 (41·2) Male 1667 No information 260 (38·8) 1843 0 57

20-39 Female 215 (40·5) Male 1250 No information 310 (46·3) 1508 1 48

0-20 Female 17 (3·2) Male 126 (3·2) No information 22 (3·3) 180 (4·2) 0 3",2020-03-27
,2020-03-06,"Transmission and clinical characteristics of coronavirus disease 2019 in 104 outside-Wuhan patients, China",https://doi.org/10.1101/2020.03.04.20026005,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,104,"In this study, we recruited confirmed patients with COVID-19 from two hospitals, the First People's Hospital of Huaihua and the Central Hospital of Shaoyang which designated as the treatment center of Huaihua and Shaoyang city, Huanan Province, China from Jan 22, 2020 to Feb 12, 2020 .",,,,"From Jan 22, 2020 to Feb 12, 2020, a total of 104 cases were confirmed in the two centers of Hunan Province, 48 (46.15%) were imported cases and 56 (53.85%) were indigenous cases.","There were 16 (15.38%) patients were identified as severe, the ratio of male vs. female was 11:5 and median age was 53 (rang, 18-81); 9 (8.65%) patients required ICU care, the ratio of male vs. female was 4:5 and median age was 59 (rang, 18-84).",2020-03-27
,2020-02-27,"Clinical characteristics of 140 patients infected by SARS-CoV-2 in Wuhan, China",https://doi.org/10.1111/all.14238,Allergy,,,,,,,,,,,,,,,,Other,140,"METHODS: Electronical medical records including demographics, clinical manifestation, comorbidities, laboratory data and radiological materials of 140 hospitalized COVID-19 patients, with confirmed result of SARS-CoV-2 viral infection were extracted and analysed.",,,,"METHODS: Electronical medical records including demographics, clinical manifestation, comorbidities, laboratory data and radiological materials of 140 hospitalized COVID-19 patients, with confirmed result of SARS-CoV-2 viral infection were extracted and analysed.","RESULTS: An approximately 1:1 ratio of male (50.7%) and female COVID-19 patients was found, with an overall median age of 57.0 years.",2020-03-27
,2020-02-25,Clinical and computed tomographic imaging features of novel coronavirus pneumonia caused by SARS-CoV-2,https://doi.org/10.1016/j.jinf.2020.02.017,Journal of Infection,,,,,,,,,,,,,,,,Other,50,"This retrospective study was conducted in January and February 2020, and the ethics committee of our hospital waived written informed consent because of its retrospective and emergent nature and evaluation of only the imaging and clinical data of the patients, involving no potential risk.",,,,"Results Fifty patients were enrolled, including mild type in nine, common in 28, severe in 10 and critically severe in the rest three.","There were 29 (58%) male patients and 21 (42%) female patients, with an age range of 3-85 years (mean 43.9 ± 16.8).",2020-03-27
