,Date,Title,URL,Journal,Severe,Severe lower bound,Severe upper bound,Severe p-value,Severe Significant,Severe Adjusted,Severe Calculated,Fatality,Fatality lower bound,Fatality upper bound,Fatality p-value,Fatality Significant,Fatality Adjusted,Fatality Calculated,Multivariate adjustment,Design,Sample,Study population,Added on,Critical only,Discharged vs. death?,Sample Text,Matches,Entry
,2020-04-28,Health Insurance Status and Risk Factors for Poor Outcomes With COVID-19 Among U.S. Health Care Workers: A Cross-sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7197038/,Ann Intern Med,,,,,,,,,,,,,,,,Cross-sectional,,Moderate/severe asthma = Had an asthma attack in past 12 mo or had an emergency department visit for asthma in past 12 mo or used more than 3 canisters or disks of inhalers in past 3 mo.,,,,Moderate/severe asthma = Had an asthma attack in past 12 mo or had an emergency department visit for asthma in past 12 mo or used more than 3 canisters or disks of inhalers in past 3 mo.,"Of these highrisk persons, 275 000 (CI, 154 000 to 396 000), or 7.5% (CI, 4.2% to 10.8%), were uninsured, including 11.4% (CI, 4.6% to 18.2%) of those with diabetes and 20.8% (CI, 13.8% to 27.8%) of those with chronic lung disease other than asthma.",2020-05-12
,2020-04-28,Marked Up-Regulation of ACE2 in Hearts of Patients with Obstructive Hypertrophic Cardiomyopathy: Implications for SARS-CoV-2-Mediated COVID-19,https://doi.org/10.1016/j.mayocp.2020.04.028,Mayo Clinic Proceedings,,,,,,,,,,,,,,,,Other,106.0,"All patients undergoing therapeutic surgical septal myectomy for symptomatic relief of obstructive HCM between January 1, 1999 and December 31, 2010 were eligible for inclusion in this study.",,,,Patients and Methods RNA was extracted from cardiac tissue flash frozen at therapeutic surgical septal myectomy for 106 patients with HCM and from 39 healthy donor hearts.,"A large meta-analysis of over 46,000 patients in China showed the most common co-morbidities were HTN (17±7%, 95% CI 14 -22%), diabetes mellitus (8±6% 95% CI 6-11%), and cardiovascular disease (5±4%, 95% CI 4-7%) 31 .",2020-05-01
,2020-04-27,"Telemedicine Online Visits in Urology During the COVID-19 Pandemic—Potential, Risk Factors, and Patients’ Perspective",https://doi.org/10.1016/j.eururo.2020.04.055,European Urology,,,,,,,,,,,,,,,,Other,,"We evaluated their suitability for telemedicine (judged by a panel of four physicians) and their risks from COVID-19 (10 factors for a poor outcome), and collected willingness for telemedicine and demographic data.",,,,Risk factors for an adverse outcome from COVID-19 infection were common (94.5% had one or more) and most patients (63.2%) were judged suitable for telemedicine.,"In subgroup analysis, men with prostate cancer preferred telemedicine (odds ratio: 2.93 [1.07–8.03], p = 0.037).",2020-05-01
,2020-04-27,Management of patients with multiple myeloma during the COVID-19 pandemic,https://doi.org/10.1016/s2352-3026(20)30124-1,The Lancet Haematology,,,,,,,,,,,,,,,,Other,18.0,A novel coronavirus of zoonotic origin emerged in China at the end of December 2019.,,,,"1 In addition, data from China suggest that patients with cancer have a significantly higher incidence of severe events (including intensive care unit admission, need of assisted ventilation, and death) after contracting SARS-CoV-2 than patients without cancer (seven [39%] of 18 patients with cancer vs 124 [8%] of 1572 patients without cancer; p=0·0003).","1 In addition, data from China suggest that patients with cancer have a significantly higher incidence of severe events (including intensive care unit admission, need of assisted ventilation, and death) after contracting SARS-CoV-2 than patients without cancer (seven [39%] of 18 patients with cancer vs 124 [8%] of 1572 patients without cancer; p=0·0003).",2020-05-01
,2020-04-26,COVID-19 Epidemic in Algeria: Assessment of the implemented preventive strategy,https://doi.org/10.1101/2020.04.21.20074443,medrxiv,,,,,,,,,,,,,,,,Modeling,15613.0,"We collected data on preventive and control actions, implementation dates and confirmed COVID-19 cases number from official reports of governmental institutions and official media in Algeria (Algerian Ministry of Health, 2020; APS, 2020).",,,,"Our projection revealed that 15613 cases of COVID-19 were avoided in 14 days, from April 6, to April 19, 2020, in the whole country, and 1747 cases were prevented in Blida during the same period.",", the results are R0-befor=1,69 (95% CI 1,49-1,88) and R0-after=1,14 (95% CI 1,10-1,18), the p value was <10 -5 .",2020-05-01
,2020-04-25,COVID-19 Fatality and Comorbidity Risk Factors among Confirmed Patients in Mexico,https://doi.org/10.1101/2020.04.21.20074591,medrxiv,,,,,,,,,,,,,,,,Other,7497.0,"In this paper we estimate fatality risks based on survival analysis methods, calculated from individual-level data on symptomatic patients confirmed with COVID-19 recently released by the Mexican Ministry of Health.",,,,"Our analysis is based on 7,497 patients who tested positive for COVID-19 in Mexico, a subset of a larger dataset of 49,167 patients with COVID-19 related symptoms who sought attention in medical units and were tested with positive, negative (29,301 cases) and pending (12,369 cases) results.","In contrast, high blood pressure increases the estimated hazard by 38% (HR=1.378, 95% CI: 1.086-1.749), immune suppression by 70% (HR=1.696, 95% CI: 1.148-2.505), diabetes by 73% (HR=1.730, 95% CI: 36.0-120.2), COPD by 77% (HR=1.770, 95% CI: 1.269-2.469), obesity by 78% (HR=1.776, 95% CI: 1.415-2.231), and chronic liver disease by 168% (HR=2.679, 95% CI: 1.789-4.014).",2020-05-01
,2020-04-24,The COVID-19 Pandemic and Implications for Gynaecologic Cancer Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7180676/,Indian J Gynecol Oncolog,,,,,,,,,,,,,,,,Other,3.0,METHODS: Currently available literature on impact of COVID-19 on cancer was reviewed with special reference to its applicability to the Indian context.,,,,"A second report from China has retrospectively analysed the clinical features, treatment and outcome of three COVID-19 positive women with gynaecological cancers.","The patients with endometrial cancer who present with advanced stage were at higher risk of relapse (HR 5.78; 95% CI 1.18–28.57) and death (HR 6.89; 95% CI 1.76–27.02) .

The patients with endometrial cancer who present with advanced stage were at higher risk of relapse (HR 5.78; 95% CI 1.18-28.57) and death (HR 6.89; 95% CI 1.76-27.02) .

Overall, 5 (18%) of the cancer cases had carcinoma lung.",2020-05-01
,2020-04-24,Addressing the Impact of the Coronavirus Disease (COVID-19) Pandemic on Hematopoietic Cell Transplantation: Learning Networks as a Means for Sharing Best Practices,https://doi.org/10.1016/j.bbmt.2020.04.018,Biology of Blood and Marrow Transplantation,,,,,,,,,,,,,,,,Other,15.0,"The present report Xextrapolates from previously published XCoV data and experiences, Xsummarizes current SARS-CoV-2 data, and offerD Xs both care considerations and recommendations based on currentD data.",,,,One of the 15 patients had died from COVID-19.,"Similar to Liang et al , they Xfound that cancer patients had a higher risk for developing SARS-CoV-2 infection (odds ratioD X, 2.31;D 95% CI, 1.89 toD 3.02) compared with Xthe general community, and that older patients (>60 years) with non-small cell lung cancer (NSCLC) were at especially Xhigh risk .",2020-05-12
,2020-04-22,Coronavirus Disease (COVID-19) Pandemic: An Overview of Systematic Reviews,https://doi.org/10.1101/2020.04.16.20068213,medrxiv,,,,,,,,,,,,,,,,Systematic review,1063.0,"Methods: Nine databases (Medline, EMBASE, Cochrane Library, CINAHL, Web of Sciences, PDQ-Evidence, WHO's Global Research, LILACS and Epistemonikos) were searched from December 1, 2019 to March 24, 2020.",,,,"Our search retrieved 1,063 publications, of which 175 were duplicates.","The most common comorbidities were hypertension (17±7, 95% CI 14-22%), diabetes (8±6, 95% CI 6-11%), cardiovascular diseases (5±4, 95% CI 4-7%) and respiratory system diseases (2±0, 95% CI 1-3%).

There was a higher likelihood that patients with severe disease had hypertension (OR 2.36, 95% CI: 1.46-3.83), respiratory disease (OR 2.46, 95% CI: 1.76-3.44), or cardiovascular disease (OR 3.42, 95% CI: 1.88-6.22), compared with patients with non-severe disease.",2020-05-01
,2020-04-22,COVID-19 in the Cancer Patient,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7179051/,Anesth Analg,,,,,,,,,,,,,,,,Prospective observational,1590.0,The novel Coronavirus Disease 2019 (COVID-19) was first reported in China in December 2019.,,,,"In their analysis of 1590 COVID-19 cases, they included 12 patients with cancer history, 2 patients with unknown cancer treatment, and 4 patients with recent cancer treatment.","9 In one study, coronavirus pneumonia had a 24% mortality in cancer patients compared to 3% in noncancer patients.

One prospective cohort study of COVID-19 in cancer patients observed that patients with cancer had a higher risk of severe events compared with patients without cancer.

In their analysis of 1590 COVID-19 cases, they included 12 patients with cancer history, 2 patients with unknown cancer treatment, and 4 patients with recent cancer treatment.",2020-05-01
,2020-04-22,Cancer patients and research during COVID-19 pandemic: A systematic review of current evidence,https://doi.org/10.1016/j.critrevonc.2020.102972,Critical Reviews in Oncology/Hematology,,,,,,,,,,,,,,,,Systematic review,223.0,"In order to review the particularities of COVID-19 in adult patients with cancer, an extensive electronic search of the literature was conducted in the PubMed database until the 5th of April 2020.",,,,A total of 223 articles were extracted.,The mean age was 63·1 years in cancer patients vs 48·7 years in non-cancer patients.,2020-04-24
,2020-04-21,Perspectives from the Cancer and Aging Research Group: Caring for the vulnerable older patient with cancer and their caregivers during the COVID-19 crisis in the United States,https://doi.org/10.1016/j.jgo.2020.04.010,Journal of Geriatric Oncology,,,,,,,,,,,,,,,,Other,7.0,An inspiring case series of fit patients aged 98+ who recovered from hospitalization for COVID-19 published by Huang et al.,,,,"7 Older patients and those with comorbidities are at risk for poor outcomes, 8 and that older patients with cancer are an extremely vulnerable group.",found that patients with cancer hospitalized for COVID-19 (n=105) had close to 3 times higher odds of mortality than those without cancer (n=233).,2020-04-24
,2020-04-17,COVID-19 Clinical Trials: A Primer for the Cardiovascular and Cardio-Oncology Communities,https://doi.org/10.1016/j.jaccao.2020.04.002,JACC: CardioOncology,,,,,,,,,,,,,,,,Other,191.0,"In this multi-center retrospective analysis, the majority were Wuhan residents or had contact with Wuhan residents, although 25 .9% were neither.",,,,"In an analysis of 2 cohorts from Jinyintan Hospital and Wuhan Hospital of 191 patients, patients with hypertension, diabetes, coronary heart disease were each at increased risk of mortality upon hospital admission (9) .","As a result, the odds of infection in cancer patients were estimated to be 2.31 greater (95% CI 1.89-3.02).

Cancer patients who were infected had a median age of 66 years and were more likely to have non-small cell lung cancer (58.3%).",2020-04-24
,2020-04-17,Flattening-the-curve associated with reduced COVID-19 case fatality rates- an ecological analysis of 65 countries,https://doi.org/10.1016/j.jinf.2020.04.007,Journal of Infection,,,,,,,,,,,,,,,,Case series,,Dramatic interventions to increase hospital capacity in Wuhan were associated with a subsequent decline in the case fatality rate in this city.,,,,The most recent data available as of 29 March 2020 was used.,"−0.003, 95% CI −0.004-−0.002; Table 1 ).",2020-05-01
,2020-04-16,COVID-19 Clinical Trials: A Primer for the Cardiovascular and Cardio-Oncology Communities,https://doi.org/10.1016/j.jacbts.2020.04.003,JACC: Basic to Translational Science,,,,,,,,,,,,,,,,Other,191.0,"In this multi-center retrospective analysis, the majority were Wuhan residents or had contact with Wuhan residents, although 25 .9% were neither.",,,,"In an analysis of 2 cohorts from Jinyintan Hospital and Wuhan Hospital of 191 patients, patients with hypertension, diabetes, coronary heart disease were each at increased risk of mortality upon hospital admission (9) .","As a result, the odds of infection in cancer patients were estimated to be 2.31 greater (95% CI 1.89-3.02).

Cancer patients who were infected had a median age of 66 years and were more likely to have non-small cell lung cancer (58.3%).",2020-04-24
,2020-04-16,Cardiovascular Diseases and COVID-19 Mortality and Intensive Care Unit Admission: A Systematic Review and Meta-analysis,https://doi.org/10.1101/2020.04.12.20062869,medrxiv,,,,,,,,,,,,,,,,Systematic review,3473.0,"Searched Databases included PubMed, Embase, Scopus, Web of Science, Cochrane Library, medRxiv pre-print database as well as Science Direct search engine.",,,,Results: Sixteen papers including 3473 patients entered into meta-analysis for ICU admission and mortality outcome and fifty-nine papers including 9509 patients for descriptive outcomes.,"Results of meta-analysis indicated that acute cardiac injury, (OR: 15.94, 95% CI 2.31-110.14), hypertension (OR: 1.92, 95% CI 1.92-2.74), heart Failure (OR: 11.73, 95% CI 5.17-26.60), other cardiovascular disease (OR: 1.95, 95% CI 1.17-3.24) and overall CVDs (OR: 3.37, 95% CI 2.06-5.52) were significantly associated with mortality in COVID-19 patients.

Results of meta-analysis indicated that acute cardiac injury (OR: 15.94, 95% CI 2.31-110.14), Hypertension (OR: 1.92, 95% CI 1.92-2.74), Heart Failure (OR: 11.73, 95% CI 5.17-26.60), other cardiovascular disease (OR: 1.95, 95% CI 1.17-3.24) and overall CVDs (OR: 3.37, 95% CI 2.06-5.52) were significantly associated with mortality in COVID-19 patients.",2020-04-24
,2020-04-14,"Prevention and control measure to avoid cross infection during radiotherapy in coronavirus disease 2019 (COVID-19) epidemic in Wuhan, China",https://doi.org/10.1016/j.radonc.2020.04.011,Radiotherapy and Oncology,,,,,,,,,,,,,,,,Other,679.0,"All 679 patients were retrospectively enrolled between Jan 1 st , 2020 and Mar 28 th , 2020.",,,,"All 679 patients were retrospectively enrolled between Jan 1 st , 2020 and Mar 28 th , 2020.","Among these 679 patients, lung cancer was the most frequent type of cancer (216, 31.8%), followed by ovarian cancer (76, 11.2%), esophagus cancer (61, 9.0%), liver cancer (57, 8.4%) and breast cancer (54, 8.0%).",2020-05-12
,2020-04-14,Clinical characteristics and prognosis in cancer patients with COVID-19: A single center's retrospective study,https://doi.org/10.1016/j.jinf.2020.04.006,Journal of Infection,,,,,,,,,,,,,,,,Other,1380.0,"A total of 1380 COVID-19 patients admitted to Renmin Hospital of Wuhan University from January 1, 2020 to March 30, 2020 were screened, and 37 cancer patients with COVID-19 were enrolled.",,,,"A total of 1380 COVID-19 patients admitted to Renmin Hospital of Wuhan University from January 1, 2020 to March 30, 2020 were screened, and 37 cancer patients with COVID-19 were enrolled.","It is noteworthy that the most common cancer was colorectal cancer (29.7%), followed by lung cancer (21.6%) and breast (18.9%).",2020-05-12
,2020-04-14,COVID-19 and radiation induced pneumonitis: overlapping clinical features of different diseases,https://doi.org/10.1016/j.radonc.2020.04.009,Radiotherapy and Oncology,,,,,,,,,,,,,,,,Other,,"In March 2020, with the outbreak of the epidemic, the World Health Organization (WHO) declared the global public health emergency .",,,,"Chinese cancer patients with COVID-19 showed a higher risk of serious events compared with patients without cancer (39% vs 8%, p=0.0003) (3).","Chinese cancer patients with COVID-19 showed a higher risk of serious events compared with patients without cancer (39% vs 8%, p=0.0003) .",2020-05-12
,2020-04-13,"Nosocomial infection among patients with COVID-19: A retrospective data analysis of 918 cases from a single center in Wuhan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7180328/,PMC,,,,,,,,,,,,,,,,Retrospective observational,918.0,"We retrospectively analyzed the clinical data of 918 COVID-19 patients in Tongji Hospital from December 30, 2019, to February 29, 2020.",,,,"We retrospectively analyzed the clinical data of 918 COVID-19 patients in Tongji Hospital from December 30, 2019, to February 29, 2020.","Among these factors, the highest odds ratio was for invasive devices (OR, 4.62; 95% CI, 2.47–8.62) followed by diabetes (OR, 3.04; 95% CI, 1.38–6.69), combination of antibiotics (OR, 3.02; 95% CI, 1.10–8.26), glucocorticoid treatment (OR, 2.44; 95% CI, 1.36–4.37), and hematological disease (OR, 1.95; 95% CI, 1.01–1.06).",2020-05-01
,2020-04-11,"Factors associated with hospitalization and critical illness among 4,103 patients with COVID-19 disease in New York City",https://doi.org/10.1101/2020.04.08.20057794,medrxiv,,,,,,,,,,,,,,,,Cross-sectional,4103.0,"Methods: We conducted a cross-sectional analysis of all patients with laboratory-confirmed Covid-19 treated at a single academic health system in New York City between March 1, 2020 and April 2, 2020, with follow up through April 7, 2020.",,,,"Results: Among 4,103 Covid-19 patients, 1,999 (48.7%) were hospitalized, of whom 981/1,999 (49.1%) have been discharged home, and 292/1,999 (14.6%) have died or were discharged to hospice.","Strongest hospitalization risks were age ≥75 years (OR 66.8, 95% CI, 44.7-102.6), age 65-74 (OR 10.9, 95% CI, 8.35-14.34), BMI>40 (OR 6.2, 95% CI, 4.2-9.3), and heart failure (OR 4.3 95% CI, 1.9-11.2).",2020-04-17
,2020-04-10,The Use of Adjuvant Therapy in Preventing Progression to Severe Pneumonia in Patients with Coronavirus Disease 2019: A Multicenter Data Analysis,https://doi.org/10.1101/2020.04.08.20057539,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,30.0,"DESIGN, SETTING, AND PARTICIPANTS Multicenter, retrospective cohort study of 564 consecutively hospitalized patients with confirmed COVID-19 at Third Xiangya Hospital of Central South University, Changsha Public Health Treatment Center, First Hospital of Yueyang, Junshan People's Hospital of Yueyang, Central Hospital of Shaoyang, Central Hospital of Xiangtan, Second Hospital of Changde, Central Hospital of Loudi, and First Affiliated Hospital of University of South China in Hunan province from January 17, 2020 to February 28, 2020; The final date of follow-up was March 15, 2020.",,,,"Thirty patients were classified with severe pneumonia on admission and were excluded, to leave 534 patients with non-severe COVID-19 on admission for further analysis.","95% CI, -10 to -7; P < 0.001).",2020-04-17
,2020-04-09,COVID-19 and Diabetes: Knowledge in Progress,https://doi.org/10.1016/j.diabres.2020.108142,Diabetes Research and Clinical Practice,,,,,,,,,,,,,,,,Other,72314.0,"Methods We searched for articles in PubMed and Google Scholar databases till 02 April 2020, with the following keywords: “SARS-CoV-2”, “COVID-19”, “infection”, “pathogenesis”, “incubation period”, “transmission”, “clinical features”, “diagnosis”, “treatment”, “diabetes”, with interposition of the Boolean operator “AND”.",,,,"In a large Chinese report including 72,314 patients, only 2% of those infected were younger than 20 years old (20) .","One Chinese meta-analysis including 1527 patients showed that the most prevalent cardiovascular metabolic comorbidities with COVID-19 were hypertension (17.1%, 95% CI 9.9 -24.4%) and cardio-cerebrovascular disease (16.4%, 95% CI 6.6 -26.1%), followed by diabetes (9.7%, 95% CI 6.9 -12.5%).",2020-04-17
,2020-04-08,Does comorbidity increase the risk of patients with COVID-19: evidence from meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7185114/,Aging (Albany NY),,,,,,,,,,,,,,,,Systematic review,1558.0,"A literature search was performed using the electronic platforms (PubMed, Cochrane Library, Embase, and other databases) to obtain relevant research studies published up to March 1, 2020.",,,,A total of 1558 patients with COVID-19 in 6 studies were enrolled in our meta-analysis eventually.,"The results find that COVID-19 patients with hypertension (OR: 2.29, 95% CI: 1.69-3.10, P<0.001) (Figure 2A), diabetes (OR: 2.47, 95% CI: 1.67-3.66, P<0.001) (Figure 2B), or COPD (OR: 5.97, 95% CI: 2.49-14.29, P<0.001) (Figure 2C) had a higher risk of exacerbation.",2020-05-12
,2020-04-06,Widespread use of face masks in public may slow the spread of SARS CoV-2: an ecological study,https://doi.org/10.1101/2020.03.31.20048652,medrxiv,,,,,,,,,,,,,,,,Systematic review,500.0,Countries with missing data were dropped from the analyses.,,,,"Secondly, we only included countries 155 with at least 500 cumulative cases and countries whose first case was reported 156 before 7 March 2020.","0.07, 95% CI 0.05-0.08, P<0.001).

-326, 95% CI -601- -51, P=0.021).",2020-04-10
,2020-04-01,Forecasting the CoViD19 Diffusion in Italy and the Related Occupancy of Intensive Care Units,https://doi.org/10.1101/2020.03.30.20047894,medrxiv,,,,,,,,,,,,,,,,Modeling,6355.0,"This paper employs the data related to COVID-19, collected and regularly updated by the Italian National Institute of Health (an agency of the Italian Ministry of Health) and by the Italian Civil Protection Department.",,,,"• The remaining southern regions (Abruzzo, Molise, Puglia, Basilicata, Calabria, Sicily and Sardinia) will show an upward trend in the number of future positive cases lasting until 6 April, where 6355 cases are predicted.",", 10) and CI * U (h = 2, .",2020-04-10
,2020-03-31,Cancer patients in SARS-CoV-2 infection: a nationwide analysis in China,https://doi.org/10.1016/s1470-2045(20)30096-6,The Lancet Oncology,,,,,,,,,,,,,,,,Prospective observational,16.0,All cases were diagnosed with laboratory-confirmed COVID-19 acute respiratory disease and were admitted to hospital.,,,,"Four (25%) of 16 patients (two of the 18 patients had unknown treatment status) with cancer with COVID-19 had received chemotherapy or surgery within the past month, and the other 12 (25%) patients were cancer survivors in routine follow-up after primary resection.","18 (1%; 95% CI 0·61-1·65) of 1590 COVID-19 cases had a history of cancer, which seems to be higher than the incidence of cancer in the overall Chinese population (285·83 [0·29%] per 100 000 people, according to 2015 cancer epidemiology statistics 9 ).

18 (1%; 95% CI 0·61–1·65) of 1590 COVID-19 cases had a history of cancer, which seems to be higher than the incidence of cancer in the overall Chinese population (285·83 [0·29%] per 100 000 people, according to 2015 cancer epidemiology statistics9).",2020-03-27
,2020-03-30,Clinical and Paraclinical Characteristics of COVID-19 patients: A systematic review and meta-analysis,https://doi.org/10.1101/2020.03.26.20044057,medrxiv,,,,,,,,,,,,,,,,Systematic review,49504.0,"We searched databases of Web of Science, Scopus, and PubMed without any time limitation for publications up to March 13, 2020.",,,,"Out of selected papers, a total of 49504 patients infected with CoVID-19 with age ranged between 40 to 58 years old were included in our investigation.","Overall prevalence of these symptoms was 24% (95% CI, 13-34), 19% (95% CI, 11-27), 27% (95% CI, 12-42), 31% (95% CI, 14-48), 6% (95% CI, 2-9), 1% (95% CI, 0-2) and 6% (95% CI, 3-8) (Supplementary File and Table 2 ).

Meta-analysis findings are as follows respectively: 84% (95% CI, 79-88), 65% (95% CI, 59-71), and 14% (95% CI 8-19) ( Fig.",2020-04-03
,2020-03-27,"A New Predictor of Disease Severity in Patients with COVID-19 in Wuhan, China",https://doi.org/10.1101/2020.03.24.20042119,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,393.0,"Methods: Patients enrolled in this study were all hospitalized with COVID-19 in the Central Hospital of Wuhan, China.",,,,"Between January 1 and February 28, 2020, a total of 393 patients with COVID-19 were enrolled, but only 377 eligible participants were finally included in our analysis.","1.036-1.082; p < 0.001], N/L (OR: 1.322, 95% CI: 1.180-1.481; p < 0.001), CRP (OR: 1.231, 95% CI: 1.129-1.341; p = 0.002), and D-dimer (OR: 1.059, 95% CI: 1.013-1.107l p = 0.001) ( Table 2) .",2020-04-03
